epoch,train_loss,val_loss,val_acc,val_roc_auc,val_pr_auc
1,0.8699012490737524,0.7771454400335039,0.3662142857142857,0.7038632208978395,0.3979739556828221
2,0.778870257806881,0.7263999089513506,0.444,0.7617331728867743,0.46216326776694583
3,0.7283265502527433,0.7029157738685607,0.49835714285714283,0.7835654774863119,0.48824217576319845
4,0.6949449391524208,0.6869228911399842,0.5323571428571429,0.7997105482161347,0.5228473317233405
5,0.6640762448943214,0.6730507727350508,0.5512142857142858,0.8136800513857025,0.5393302662467283
6,0.636598334920287,0.6188555296489171,0.6138571428571429,0.832957360131498,0.5705761329052984
7,0.6150795729495122,0.601548027924129,0.6412857142857142,0.8431322990230196,0.5881549027740907
8,0.59302312431319,0.5883267457144601,0.6515,0.8526000300119132,0.6076054749392328
9,0.5755623142838819,0.5807843582970755,0.6492142857142857,0.8604967258909849,0.627152144168788
10,0.5556467617473307,0.5567141965457372,0.6927142857142857,0.8660063433705819,0.6352240491080952
11,0.533954076229044,0.5469335468155997,0.6855,0.8781495591307988,0.6532860630405085
12,0.5202023118930184,0.5204122638702393,0.7068571428571429,0.88634653702531,0.6774754017808228
13,0.5027107456867961,0.5127504297665187,0.7116428571428571,0.8915204676717291,0.6865659766924697
14,0.48386795934836263,0.48088345302854263,0.7389285714285714,0.9031113771597494,0.7131047195489998
15,0.47048746969548977,0.4691824346951076,0.7620714285714286,0.9053693042332879,0.7140778784250451
16,0.4603725543513264,0.46169234085083005,0.7497142857142857,0.913388724967824,0.7276786928671489
17,0.4485899290895074,0.45692123331342427,0.7472142857142857,0.9157628911962122,0.7369881074873386
18,0.4364863408404511,0.4397266956056867,0.7612857142857142,0.9199732658828367,0.7544120412094331
19,0.4312875965049145,0.439912091255188,0.7657142857142857,0.9211822419384889,0.7526517245820098
20,0.4216896181696355,0.4414170504297529,0.7561428571428571,0.923990402229233,0.7640327364844336
21,0.4141733891836341,0.4166282364981515,0.7951428571428572,0.9259286346080953,0.7647632386918976
22,0.407200727295518,0.42501928581510273,0.774,0.9284276135544746,0.7687880687631784
23,0.3997012480910269,0.4107019349506923,0.7804285714285715,0.9313344660703238,0.7801685664444236
24,0.39338305462746637,0.4026134971550533,0.7922142857142858,0.9337452217193024,0.7876886159500505
25,0.386855432517574,0.3994653514453343,0.7926428571428571,0.9346967539601495,0.7916331830232501
26,0.3839864648484812,0.39542770654814585,0.7881428571428571,0.938451115778907,0.796781216864571
27,0.3789871129499036,0.38848485251835413,0.8040714285714285,0.9377146185707642,0.7967381900102927
28,0.37037197834783014,0.3828419852937971,0.8059285714285714,0.9400655813907894,0.799732613377747
29,0.3661464502285036,0.38610898314203534,0.7950714285714285,0.9409284164930952,0.808817930812212
30,0.36379953323539155,0.37134248866353714,0.8293571428571429,0.9406000741975996,0.8000519729268496
31,0.36059570581644074,0.36900461408070157,0.8101428571428572,0.9457381261851396,0.8152162101827497
32,0.3560617378436501,0.3677928946018219,0.8196428571428571,0.9432942905015197,0.8148867807916085
33,0.350580916214313,0.3689550554071154,0.8194285714285714,0.9436721195811564,0.8189292896735701
34,0.3510722833074623,0.36534540125301906,0.8206428571428571,0.9452054102826074,0.8165600471166482
35,0.34473655127704034,0.3614191550186702,0.8207142857142857,0.9457567096423799,0.8216287861591437
36,0.34730685573317566,0.35652479018483846,0.8197857142857143,0.9474056175821836,0.8247674617168536
37,0.3322227383443728,0.35439823372023443,0.8255,0.948430891350566,0.8287309340603379
38,0.33335080619161145,0.3593970136642456,0.8194285714285714,0.9482299382842645,0.830059451182279
39,0.3348481689380281,0.35809242967196875,0.8157142857142857,0.949350602197302,0.8326059456575222
40,0.3307052915228064,0.3438609632083348,0.831,0.9506850276949782,0.8363734774361404
41,0.32536424096970473,0.3442615103040423,0.8281428571428572,0.951167249900945,0.837413250660047
42,0.3262692560183411,0.3517083493982043,0.8175,0.9522316747935852,0.8382749481725492
43,0.3172859986398462,0.3341246509552002,0.8347142857142857,0.9544501842072243,0.8459466765049771
44,0.3206441175786979,0.34919177644593374,0.8201428571428572,0.9527131270076983,0.8409715269467969
45,0.31601063187119377,0.3293771609238216,0.8402857142857143,0.9549393067248038,0.8475449679988079
46,0.31422812565414615,0.33766579467909674,0.8295714285714286,0.9553228811282726,0.8472501141608388
47,0.30927152773437144,0.32771816672597615,0.8382857142857143,0.9561331494790221,0.8516360281561381
48,0.3075224028833541,0.33131450373785837,0.8312142857142857,0.9562750649006884,0.8528613928639727
49,0.3071821504211834,0.3406079340321677,0.8227142857142857,0.9565391869140714,0.8547199912217145
50,0.3059726995631388,0.3262368198803493,0.8397857142857142,0.9569266705069517,0.8545187642548051
51,0.3020122911868982,0.3245448342050825,0.8442142857142857,0.9570747310559127,0.8517639938277388
52,0.30174073331268975,0.3262532659598759,0.8363571428571429,0.9576122742150666,0.8548234167630804
53,0.3041438761385436,0.3200619659764426,0.8452142857142857,0.9579931536470472,0.8531922858605139
54,0.3012389891242702,0.31886634492874144,0.8436428571428571,0.9582233071736498,0.8575200332707051
55,0.29629170798662563,0.3192021136624473,0.8456428571428571,0.9582711355137983,0.8594435162529216
56,0.2957323904182841,0.31600487984929765,0.8502142857142857,0.9590038419928147,0.8573339567597036
57,0.2912092100684214,0.31858047257150923,0.8455,0.9593696621610396,0.8602748478151994
58,0.2893595451470346,0.3258493035520826,0.8379285714285715,0.95887039648154,0.8579805383315128
59,0.29491497652191695,0.3154012678691319,0.8458571428571429,0.9603105477837547,0.8635658621259217
60,0.2950060500555843,0.317844696862357,0.8415714285714285,0.9603705034956002,0.8621808081468925
61,0.2908593234910944,0.3053196239812033,0.8588571428571429,0.9611198240296156,0.8653810045764029
62,0.288478069677004,0.3045908645902361,0.8552857142857143,0.9618507684118898,0.8693098936003611
63,0.28303207064799646,0.30868442470686774,0.856,0.9609339450346054,0.8659469659236361
64,0.2838351174985062,0.30499076867103575,0.8552142857142857,0.961929203928226,0.8697236004496157
65,0.2801262466324167,0.3084949462754386,0.8533571428571428,0.9620596731248351,0.8670125545220068
66,0.2818341880477912,0.3017279426710946,0.8489285714285715,0.9638228212021759,0.8739387755506298
67,0.28205998356435635,0.30726501781599863,0.8491428571428571,0.9622646834559047,0.8706577026935863
68,0.2767678754163758,0.294548620394298,0.8627857142857143,0.9636246963751834,0.8777439159202421
69,0.2767781352290429,0.29312210440635683,0.8691428571428571,0.9634745479636958,0.8749882666775745
70,0.2743998598649331,0.3088844908646175,0.8493571428571428,0.9618378562408032,0.8739010564320581
71,0.2768146553910336,0.3016203099659511,0.855,0.9637639020178258,0.8757346928693516
72,0.2716892741344208,0.3047297959668296,0.8495714285714285,0.9635612460849245,0.8763916161019214
73,0.2779416671037939,0.2990463638646262,0.8587142857142858,0.9635995679871859,0.8762358353969663
74,0.2709276357921782,0.29093277621269226,0.8717857142857143,0.9643258331881948,0.8753024820053298
75,0.2664255348248629,0.29419973049845016,0.8601428571428571,0.9650562889217925,0.8815535139174566
76,0.27247902125243123,0.29494531863076345,0.8572857142857143,0.9649329273422952,0.8811109430318912
77,0.26711898245106547,0.290944546188627,0.8617142857142858,0.9654843895849599,0.8812225880149855
78,0.2709980876398044,0.29527874044009617,0.8599285714285714,0.9644332470517974,0.8774947197668356
79,0.2695061030457672,0.2961657166481018,0.8590714285714286,0.9649592847557517,0.8811755158463566
80,0.2659676171787679,0.2918338367938995,0.8537142857142858,0.9669633810531836,0.8858294543051589
81,0.26584410484672105,0.29180151915550234,0.8671428571428571,0.9649712048219496,0.8795171565078824
82,0.26436579721561415,0.2923461368083954,0.8692142857142857,0.9643084639488777,0.8802158131810878
83,0.26692569348796436,0.29147245965685165,0.8663571428571428,0.9650959138871911,0.8822817666656011
84,0.2655986532129466,0.29234614280291965,0.8612142857142857,0.9653285254647116,0.8809637410571358
85,0.26321166476460095,0.2899400294508253,0.8657857142857143,0.9651877502232903,0.882117402911181
86,0.2612893699980971,0.29451416311945233,0.8582857142857143,0.9664880591588295,0.8852140953057799
87,0.26073500465659993,0.28462430678095135,0.8716428571428572,0.9666388591018856,0.8842878335062687
88,0.25999538478428913,0.291909207037517,0.8623571428571428,0.9658801061676614,0.8824522209337511
89,0.2643790070493094,0.28454026794433596,0.8770714285714286,0.9658713252990212,0.8820316775636117
90,0.25534584410920425,0.2800564519337245,0.8646428571428572,0.968174119205578,0.8904745002607232
91,0.2532234561312172,0.2870239794254303,0.8681428571428571,0.9666065786741694,0.8868312588843043
92,0.2560624491443943,0.292043550661632,0.8622142857142857,0.9662920221943636,0.883226211016474
93,0.25389848312014524,0.28903296184539795,0.8649285714285714,0.966843543667171,0.8846146520669523
94,0.25516526192500194,0.2850210994992937,0.8660714285714286,0.9671379322834218,0.8872862440570242
95,0.25388910936007847,0.29262468569619315,0.8593571428571428,0.9670637909524239,0.8848756900485972
96,0.2582458929790438,0.28680070754459924,0.8626428571428572,0.9674970446379973,0.8871414911677141
97,0.25457461858547004,0.27977326869964597,0.8751428571428571,0.9673694332957686,0.8885043991759678
98,0.25216401774063696,0.2888734813758305,0.8619285714285714,0.9668888103036519,0.8836829175668259
99,0.25442772179763273,0.28554627983910696,0.8612857142857143,0.9678663297695642,0.8901439490915538
100,0.25003114786253516,0.2778950199740274,0.8735,0.9681412760915071,0.8912687780866754
101,0.24778888174237837,0.2807725029672895,0.8681428571428571,0.9687692192558023,0.8891368989162001
102,0.24990779318144932,0.27819243257386345,0.8710714285714286,0.9686262969217118,0.8918836835037718
103,0.25015066745171455,0.2789471676690238,0.8665,0.9689493973495873,0.8932721137662852
104,0.24800419889211722,0.2851658228124891,0.8632857142857143,0.9684960054155304,0.8913185702774967
105,0.24927879922081714,0.28087597932134356,0.8696428571428572,0.9680986155813005,0.8903974104895788
106,0.2450647344224181,0.2872714033126831,0.865,0.9675748878529076,0.8886423364371994
107,0.25166998576596417,0.2823827990463802,0.8669285714285714,0.9682633494154029,0.8894274700060388
108,0.24685488303319372,0.28492884380476813,0.8656428571428572,0.9678278449844108,0.889937936029597
109,0.24266389345855485,0.2754264170442309,0.8818571428571429,0.9683559853584273,0.8904419052800461
110,0.24042840355077666,0.2729681614807674,0.8818571428571429,0.968767708887166,0.8927076658243929
111,0.24496933847594873,0.2788883269854954,0.8706428571428572,0.9682268192249552,0.8919788294925429
112,0.24228607900026763,0.27547963772501266,0.8790714285714286,0.9684982709684848,0.8911233796180887
113,0.24156144665434093,0.2824290375368936,0.8713571428571428,0.9685234289715535,0.8917509823718205
114,0.24553305918925397,0.27265687928880966,0.8756428571428572,0.9695289050647724,0.8953300463133431
115,0.2406580893783475,0.27473423770495825,0.8742142857142857,0.9692192794943381,0.8949009975444455
116,0.24423755946623407,0.2745988988876343,0.8706428571428572,0.9701281956475855,0.8984113151986618
117,0.24441949672285104,0.27261756723267694,0.8790714285714286,0.9694550746920233,0.89635723054781
118,0.23961152983573417,0.2700537984030587,0.8832857142857143,0.9695663829375017,0.8971363879895343
119,0.2406940548670659,0.27801510541779656,0.8680714285714286,0.9695583720607153,0.8963661900798467
120,0.2380039154775417,0.2784174383367811,0.8719285714285714,0.9691266879739208,0.8938105688259526
121,0.23745427566186814,0.27377120923995973,0.8798571428571429,0.9693059628080312,0.8949004904892708
122,0.24093986939481168,0.2746637169974191,0.8763571428571428,0.9694530016370323,0.8949859053403846
123,0.23738134031058028,0.2755554344654083,0.8726428571428572,0.9695851144700985,0.8947644633326562
124,0.23836764512854944,0.2727072171824319,0.8767857142857143,0.9697792412624656,0.8948227029309934
125,0.24072770483393513,0.26817520826203484,0.8793571428571428,0.970240644073309,0.8977581115492066
126,0.23565501170088748,0.27791469046047756,0.8770714285714286,0.9690796444331617,0.8932691255889581
127,0.2371205018735327,0.27057993166787286,0.882,0.9697468423744642,0.897263258031694
128,0.23793807167470976,0.2796268688610622,0.8705,0.9695775478193815,0.8961196354265926
129,0.23426971734825713,0.2704472747870854,0.8786428571428572,0.9702369718044679,0.8974783429274398
130,0.23531139841125825,0.2729736793041229,0.8792857142857143,0.9692769992683005,0.8954028958212424
131,0.2351242067216825,0.2758462144306728,0.8735,0.9695983524069693,0.8953445663871051
132,0.23074736229190737,0.2737617109843663,0.876,0.9700327906953947,0.8980616710152713
133,0.23770330448839103,0.27111854079791475,0.8762857142857143,0.9705902351824619,0.8954607237076831
134,0.2331253150568883,0.26828523131779264,0.8817142857142857,0.9703092325784383,0.8968476638834392
135,0.23289835517798477,0.26505622816085816,0.8818571428571429,0.9713187363213539,0.9004406821490254
136,0.22732151415957047,0.2689042885984693,0.8774285714285714,0.9708180343108962,0.9012677985674664
137,0.23677367917519504,0.26576845826421464,0.881,0.9712416927133687,0.9019194876130393
138,0.2295732585844074,0.2665874166829245,0.8831428571428571,0.9709887503894011,0.8986031254505695
139,0.22948402379788652,0.26879787356512885,0.8855,0.9705398747537174,0.8968988225998225
140,0.2328732745117834,0.2660561636175428,0.881,0.9711582670575185,0.9007338647030585
141,0.23110208388276215,0.26654453005109513,0.8807142857142857,0.9710683705085894,0.8985421010408439
142,0.2353302447138368,0.26472227348600114,0.8873571428571428,0.9705813062384652,0.900575960551067
143,0.23194196683832913,0.26912818479537964,0.8757142857142857,0.9711985139394143,0.9020948458179264
144,0.22822621536357934,0.2660062812737056,0.8796428571428572,0.9712212286991009,0.9000294664227372
145,0.22758099961646186,0.26917918474333624,0.8782142857142857,0.97094382432624,0.8988427300201625
146,0.23380660272596518,0.26716397387640817,0.8777142857142857,0.971623342137203,0.902850115921735
147,0.2312077084889765,0.2670810652119773,0.8767857142857143,0.9718958600232993,0.903354967859925
148,0.23387417213426867,0.26744533147130695,0.8756428571428572,0.9710911889210255,0.900174168553728
149,0.2296671261288994,0.2647768466132028,0.8783571428571428,0.9716066244294546,0.9043692287550069
150,0.22835101348832704,0.25964599459511895,0.8830714285714286,0.9726064292365196,0.9042410004116526
151,0.22683995660274806,0.2653911905629294,0.8785,0.9715372807400072,0.9027039658817088
152,0.22965317243453304,0.2677171756540026,0.8742857142857143,0.9719659440895292,0.9013326609036904
153,0.23024268412473442,0.26144931394713267,0.8825,0.9722790494308413,0.9040680505565946
154,0.22914877138231188,0.26618875888415744,0.8790714285714286,0.9712619346146018,0.9019394860616992
155,0.22511753701565684,0.2672235300540924,0.8797857142857143,0.9713063720290864,0.9035205894610552
156,0.2262549663397264,0.263091728755406,0.8807142857142857,0.9724625147975405,0.9043654082723428
157,0.22689890057657194,0.2642693353380476,0.8783571428571428,0.972349859066318,0.9040580385058657
158,0.22659232696822976,0.26563660495621816,0.8786428571428572,0.9719168274937793,0.903907625924213
159,0.22423465978514015,0.2602649265016828,0.8837142857142857,0.9725127419584643,0.9049758573075606
160,0.22426234017716437,0.2613204310962132,0.8908571428571429,0.9717398478276945,0.9051073654818507
161,0.2225667254519438,0.2606299783842904,0.8865,0.9719986983583863,0.9055139358683904
162,0.22188865900184102,0.26170571899414063,0.8823571428571428,0.9722913396854305,0.9030855369998345
163,0.22681840235591988,0.2624042602266584,0.8782857142857143,0.9731887059608713,0.906740051117547
164,0.2217481008626594,0.26002044790131706,0.8811428571428571,0.9723783487649079,0.9062265814728153
165,0.22268948057053373,0.2590395215238844,0.8823571428571428,0.9729253687468776,0.9069841191841681
166,0.22075253049459273,0.27335057612827846,0.8727857142857143,0.9717475477462324,0.9008635536501104
167,0.21935054815819494,0.25319139746257235,0.8902142857142857,0.9734091457440877,0.9108620910004854
168,0.22164270925538507,0.26010221372331893,0.8869285714285714,0.9725478210104183,0.9057699456848951
169,0.22730577220257633,0.2610208840710776,0.8785,0.9724846520633368,0.9055275691914408
170,0.22533474035951268,0.2579898404053279,0.8841428571428571,0.9727237937640788,0.9078898796995699
171,0.22296111736374324,0.2539450499670846,0.8899285714285714,0.97333432326645,0.9081248936742188
172,0.22512838744862682,0.25888105038234166,0.8824285714285715,0.9730737106390159,0.9068541668564644
173,0.22348080504585696,0.2560411662033626,0.8861428571428571,0.9735212832115626,0.9085701838356712
174,0.21924428789086944,0.25645222561700004,0.8824285714285715,0.9742184367974842,0.9114849906879101
175,0.2229852334438106,0.26423792447362626,0.881,0.9724785661661848,0.9055088406762524
176,0.21860305587416398,0.2618312707287925,0.8877857142857143,0.9716701487573915,0.9048117149171766
177,0.22246041970662178,0.25339919468334743,0.8867857142857143,0.9740222221425906,0.9102090608441719
178,0.2239887347414518,0.2526475134236472,0.8868571428571429,0.9738184112219087,0.9100256811401054
179,0.2227602837484346,0.2545682441166469,0.8878571428571429,0.9734200588978615,0.9096333056948714
180,0.22336121377665666,0.25581428599357603,0.8846428571428572,0.9736998917065688,0.9112803633825416
181,0.22045740117744955,0.2600198331560407,0.8898571428571429,0.9726149731845894,0.9045130544532298
182,0.2183176104729384,0.2564175324099405,0.8895,0.973271939118758,0.9073961664400279
183,0.22088664683599485,0.25187747366087776,0.8903571428571428,0.9740674443564646,0.9095068152417979
184,0.22081151556379525,0.25855522997038705,0.8813571428571428,0.9737889886485728,0.9099069453445685
185,0.22267247581811647,0.25876871412140984,0.8843571428571428,0.9729864498314325,0.9068778890181657
186,0.21794081835551177,0.2512820680822645,0.8913571428571428,0.9738301832127502,0.9092643823859442
187,0.21821745362482228,0.25218276473454065,0.8843571428571428,0.9743997846865856,0.9134534665884483
188,0.2191180895172534,0.24818269886289324,0.8932857142857142,0.9746860439657649,0.9147061624649935
189,0.21642968244065877,0.25266707134246824,0.8892857142857142,0.9740036386853502,0.9111377330521823
190,0.21412468251514982,0.253366580588477,0.8908571428571429,0.9736890970130802,0.9092331248490061
191,0.21387044533609983,0.2584408720220838,0.884,0.9734386423551018,0.9098468243870532
192,0.21588831043419845,0.2518176923819951,0.8873571428571428,0.9744067294208053,0.9144950357019366
193,0.21917322824605778,0.2540502397332873,0.8875714285714286,0.9741256379715678,0.9098733460073567
194,0.2137312288531157,0.2569422687462398,0.888,0.9738296945640738,0.9087902460368191
195,0.21606354635734917,0.25228261494636534,0.8873571428571428,0.9744086099778329,0.9112970434425403
196,0.21766805686960103,0.2517344950267247,0.8879285714285714,0.9742618672995447,0.9104333822807286
197,0.21632776269399492,0.25059372247968403,0.8900714285714286,0.9742437724909808,0.913463962472723
198,0.21979255321795665,0.25410930579049246,0.8842857142857142,0.9741860231019471,0.9104840686785626
199,0.22075115614848292,0.25642725331442695,0.8837142857142857,0.9734984203765195,0.9101921480814644
200,0.2186676612636055,0.2550403516973768,0.8902142857142857,0.9734134695444974,0.9099918199460493
